episode,reward,victims_rescued,coverage_ratio,steps,total_loss,actor_loss,critic_loss,entropy
1479,181.41876938502858,4,0.22222222,203,,,,
1480,256.48798133357127,4,0.31555554,200,,,,
1481,171.77918333035558,3,0.23555556,204,,,,
1482,204.89324042325427,4,0.26666668,204,,,,
1483,204.5846657419757,4,0.25777778,204,,,,
1484,93.18463851886435,4,0.20888889,216,,,,
1485,220.28764816634015,5,0.29333332,206,,,,
1486,237.49006721563705,6,0.30666667,209,,,,
1487,13.884756155526276,2,0.12,219,,,,
1488,180.70875963634265,4,0.23555556,206,,,,
1489,326.8806028143137,7,0.3511111,198,,,,
1490,298.1693068869419,7,0.35555556,202,,,,
1491,8.066269127728347,2,0.13777778,221,,,,
1492,122.08320308178484,3,0.18222222,206,,,,
1493,179.98990349477833,4,0.23555556,203,,,,
1494,190.4779962938156,3,0.25333333,203,,,,
1495,141.7326912740428,4,0.17333333,206,,,,
1496,186.19544620149577,3,0.30666667,209,,,,
1497,252.59871300488976,6,0.2888889,202,,,,
1498,-16.1749739571624,2,0.14666666,225,,,,
1499,237.32098179564147,5,0.31111112,206,,,,
1500,181.4184631695787,4,0.23111111,204,,,,
1501,152.71516002449056,4,0.23555556,211,,,,
1502,184.6240300529621,4,0.23111111,204,,,,
1503,124.52012589961956,3,0.23111111,211,,,,
1504,207.78516643552376,5,0.30222222,207,,,,
1505,71.76743377121242,3,0.17777778,214,,,,
1506,96.76580923435874,5,0.2488889,220,,,,
1507,171.77830814265613,3,0.24,203,,,,
1508,261.96627774839817,6,0.3422222,206,,,,
1509,80.72734010163295,2,0.15555556,210,,,,
1510,248.79417825039476,5,0.2888889,201,,,,
1511,201.59034152758542,4,0.2711111,205,,,,
1512,189.24483116032113,3,0.25333333,204,,,,
1513,189.35749963816127,4,0.26222223,204,,,,
1514,144.154813167846,4,0.17333333,206,,,,
1515,67.5695537978874,2,0.17333333,217,,,,
1516,116.16525893905067,3,0.2488889,214,,,,
1517,224.94121865286246,5,0.32,208,,,,
1518,109.62280733234552,2,0.18222222,207,,,,
1519,185.40957849142887,4,0.20888889,202,,,,
1520,235.0378874441769,4,0.31111112,202,,,,
1521,23.963512179385223,2,0.18666667,218,,,,
1522,98.11064142385595,2,0.15555556,205,,,,
1523,224.4766347332467,4,0.31111112,204,,,,
1524,318.24822123905994,7,0.36888888,203,,,,
1525,254.82002764097857,6,0.34666666,209,,,,
1526,280.19612591120347,6,0.32444444,202,,,,
1527,150.2907961930989,3,0.25777778,209,,,,
1528,231.8020138754335,5,0.26666668,201,,,,
1529,249.55443497408297,5,0.30222222,202,,,,
1530,205.81738003371385,4,0.25777778,202,,,,
1531,144.50772562856562,3,0.24,210,,,,
1532,160.1347126709774,4,0.23555556,209,,,,
1533,263.34317363888647,5,0.30222222,199,,,,
1534,144.6014952701476,3,0.27555555,213,,,,
1535,178.6706334922659,3,0.26222223,207,,,,
1536,203.93191151533205,5,0.25777778,207,,,,
1537,236.90490895341432,5,0.25333333,199,,,,
1538,146.07036792076966,3,0.20888889,206,,,,
1539,233.98174304080473,5,0.29777777,203,,,,
1540,204.06965138623252,4,0.31111112,210,,,,
1541,274.65501538388196,5,0.32,200,,,,
1542,240.34610695483198,5,0.30222222,204,,,,
1543,185.28248999353318,4,0.26222223,208,,,,
1544,180.90541234745464,4,0.22222222,204,,,,
1545,136.4957713451976,3,0.22222222,209,,,,
1546,88.68921646001884,3,0.19111112,213,,,,
1547,201.3934626265255,5,0.22666667,203,,,,
1548,101.18458668475851,3,0.22222222,215,,,,
1549,241.16573972944542,5,0.30222222,203,,,,
1550,280.14579466563026,7,0.30666667,201,,,,
1551,178.2444641649113,3,0.28444445,207,,,,
1552,237.65575889968778,4,0.32,204,,,,
1553,156.08033847226235,3,0.17777778,203,,,,
1554,218.00939277156417,4,0.30666667,207,,,,
1555,174.48962800457758,3,0.26666668,208,,,,
1556,152.23785488594842,3,0.24444444,209,,,,
1557,109.61184471476791,3,0.21333334,214,,,,
1558,213.7224569997406,5,0.32,208,,,,
1559,149.8879411815924,3,0.19111112,205,,,,
1560,126.56120881209264,3,0.20444444,211,,,,
1561,292.3447448346808,4,0.38222224,201,,,,
1562,200.16818930607042,4,0.24444444,202,,,,
1563,113.398092604843,3,0.17333333,207,,,,
1564,194.35482961749358,4,0.30666667,207,,,,
1565,178.7334426993953,3,0.26666668,204,,,,
1566,168.38439574399695,3,0.26666668,207,,,,
1567,182.25601057643976,4,0.2488889,204,,,,
1568,155.26695185258345,3,0.23555556,207,,,,
1569,109.74036011240669,3,0.22666667,212,,,,
1570,213.62815914373218,4,0.3422222,210,,,,
1571,158.85779472327704,5,0.28,213,,,,
1572,162.75873888656594,3,0.22666667,204,,,,
1573,278.0299115125336,4,0.36888888,200,,,,
1574,98.45989761324589,2,0.21333334,212,,,,
1575,219.26056889711109,4,0.2888889,203,,,,
1576,179.3871076041463,5,0.26666668,211,,,,
1577,202.00221236016472,4,0.31555554,210,,,,
1578,284.6833508598493,7,0.3422222,204,,,,
1579,169.42814399001716,3,0.25777778,208,,,,
1580,175.5115045489028,3,0.26666668,206,,,,
1581,144.3570937453174,2,0.22666667,205,,,,
1582,148.62943324400902,3,0.23111111,210,,,,
1583,76.79501635674757,5,0.18666667,224,,,,
1584,188.84044488657298,4,0.30666667,208,,,,
1585,212.7778875850705,5,0.32,211,,,,
1586,201.38416373170404,5,0.29333332,210,,,,
1587,122.89664394390448,2,0.21777777,207,,,,
1588,131.4198458918544,3,0.19111112,208,,,,
1589,183.47010921693294,4,0.25333333,207,,,,
1590,300.7257039623126,5,0.3511111,197,,,,
1591,230.7655003124425,5,0.33333334,208,,,,
1592,172.03139227852608,4,0.2711111,211,,,,
1593,192.85419626065303,4,0.29333332,207,,,,
1594,108.64350101116314,4,0.21777777,214,,,,
1595,212.96290374007262,4,0.26666668,202,,,,
1596,171.8429123295716,2,0.29333332,208,,,,
1597,217.0031895346712,3,0.30666667,203,,,,
1598,245.9426209064035,4,0.33777776,204,,,,
1599,62.28739775188417,3,0.19555555,217,,,,
1600,207.92868621683976,5,0.23555556,201,,,,
1601,239.6452810245307,5,0.2888889,203,,,,
1602,188.66362259950347,4,0.2711111,206,,,,
1603,167.8814071565522,4,0.23111111,206,,,,
1604,143.4572211707718,2,0.2488889,208,,,,
1605,219.65134959823837,5,0.21333334,199,,,,
1606,136.4064080189665,2,0.19555555,204,,,,
1607,190.4826438025141,3,0.29333332,204,,,,
1608,303.71239140140204,7,0.32,199,,,,
1609,236.47473399546703,5,0.31111112,206,,,,
1610,221.66559041934028,5,0.25777778,203,,,,
1611,247.4052393311842,6,0.36888888,211,,,,
1612,213.88844644931655,6,0.25777778,206,,,,
1613,166.68744056559783,3,0.24444444,204,,,,
1614,205.3563603990823,5,0.26222223,206,,,,
1615,160.96973535941044,4,0.25333333,210,,,,
1616,185.81971435083636,5,0.2711111,209,,,,
1617,233.33007072093366,5,0.32,206,,,,
1618,206.39968092215335,3,0.33333334,211,,,,
1619,185.20500848766383,5,0.23111111,206,,,,
1620,105.37484754456413,3,0.23111111,215,,,,
1621,209.3058509641173,4,0.30222222,206,,,,
1622,215.1024896411955,4,0.24,201,,,,
1623,287.9899771135105,7,0.32444444,201,,,,
1624,222.689211786464,5,0.30666667,209,,,,
1625,205.63758411411786,4,0.22222222,200,,,,
1626,251.76139843868316,5,0.31555554,205,,,,
1627,237.07675630786406,4,0.3422222,205,,,,
1628,179.55191686570217,4,0.26666668,208,,,,
1629,148.0609752829308,4,0.25777778,211,,,,
1630,158.71961025994153,3,0.24444444,207,,,,
1631,206.33901980888305,6,0.22222222,201,,,,
1632,196.46309024902803,5,0.26222223,209,,,,
1633,176.44498408972902,4,0.20444444,202,,,,
1634,205.6534233229393,5,0.3288889,210,,,,
1635,153.52376896253926,3,0.22666667,205,,,,
1636,87.29017686637332,4,0.20888889,216,,,,
1637,264.40909338011653,6,0.32,203,,,,
1638,147.91173004754887,3,0.18666667,201,,,,
1639,119.3459181215036,3,0.18222222,207,,,,
1640,187.71568059689906,4,0.28444445,210,,,,
1641,112.20742171741279,3,0.2711111,217,,,,
1642,173.91633091343056,3,0.24,204,,,,
1643,184.16453136657904,3,0.2888889,207,,,,
1644,98.36644411851904,2,0.16888888,208,,,,
1645,186.01458508642142,3,0.24444444,201,,,,
1646,244.7641367854016,5,0.29777777,203,,,,
1647,162.0138822287489,2,0.29777777,206,,,,
1648,256.03372399824764,5,0.3422222,205,,,,
1649,208.51748227153823,6,0.30222222,210,,,,
1650,227.92855090667936,5,0.28444445,203,,,,
1651,232.30697452015724,5,0.31555554,206,,,,
1652,108.9302801166886,3,0.20444444,212,,,,
1653,268.1677821719396,6,0.2711111,198,,,,
1654,180.34738992242492,4,0.22222222,203,,,,
1655,237.69059826556096,4,0.29333332,201,,,,
1656,231.1643190961747,4,0.31111112,203,,,,
1657,319.62099808191016,8,0.3422222,200,,,,
1658,165.5730419550137,4,0.23555556,206,,,,
1659,152.2047454360347,3,0.19555555,203,,,,
1660,217.65876541172835,4,0.30666667,206,,,,
1661,174.68606075191366,5,0.27555555,212,,,,
1662,200.2829733941526,5,0.27555555,207,,,,
1663,183.07102130625992,2,0.27555555,205,,,,
1664,230.99402097945918,5,0.30222222,207,,,,
1665,301.98906996431447,7,0.36444443,205,,,,
1666,208.09833058524902,4,0.2488889,201,,,,
1667,291.27884533277165,6,0.3288889,200,,,,
1668,269.68160688930533,7,0.29333332,201,,,,
1669,214.99485602836467,5,0.2888889,207,,,,
1670,147.55253132224976,3,0.20888889,206,,,,
1671,200.74363974595818,5,0.23555556,205,,,,
1672,167.3736390432181,3,0.2488889,207,,,,
1673,187.79453617476037,3,0.25777778,204,,,,
1674,118.54489613664224,2,0.22666667,209,,,,
1675,275.7358926758874,7,0.3288889,206,,,,
1676,217.32386413351082,4,0.24444444,198,,,,
1677,216.50651637848156,5,0.2711111,205,,,,
1678,229.31058022285544,3,0.3288889,201,,,,
1679,145.36570383818997,4,0.19111112,205,,,,
1680,102.31263246120358,3,0.18222222,210,,,,
1681,220.2542531346326,5,0.27555555,204,,,,
1682,86.74161942388692,4,0.16888888,213,,,,
1683,179.06296992401158,3,0.29333332,208,,,,
1684,235.87697199069564,5,0.31111112,207,,,,
1685,132.90845562168664,4,0.20888889,207,,,,
1686,220.57693447135867,5,0.29777777,205,,,,
1687,259.91350977613877,6,0.26666668,199,,,,
1688,94.49012857997963,1,0.23111111,211,,,,
1689,206.77356636410025,4,0.26666668,204,,,,
1690,236.14697564799505,4,0.31555554,204,,,,
1691,193.72334093026373,5,0.25333333,207,,,,
1692,161.6050313304975,2,0.29333332,211,,,,
1693,230.41983902222142,6,0.24,200,,,,
1694,249.74971849214626,5,0.30666667,203,,,,
1695,302.5208869626913,7,0.33333334,201,,,,
1696,215.161819495601,4,0.27555555,204,,,,
1697,257.985928505422,6,0.28444445,203,,,,
1698,-73.93480486781024,3,0.14222223,231,,,,
1699,211.55788063507623,4,0.26666668,202,,,,
1700,236.30122431718576,4,0.3288889,204,,,,
1701,3.9770083408813406,1,0.12444445,217,,,,
1702,118.48800095875158,3,0.19555555,211,,,,
1703,179.93779217851923,3,0.25333333,204,,,,
1704,117.74604462057262,4,0.16888888,210,,,,
1705,251.76682368397448,3,0.35555556,202,,,,
1706,156.794062214341,3,0.20888889,205,,,,
1707,120.69706911943123,4,0.21333334,213,,,,
1708,63.78199388041959,1,0.22666667,216,,,,
1709,171.49548896462431,4,0.24444444,208,,,,
1710,100.38895260391645,4,0.23111111,217,,,,
1711,280.5582062761869,6,0.34666666,204,,,,
1712,206.85627872835062,4,0.30222222,207,,,,
1713,270.05280751702134,6,0.30666667,203,,,,
1714,239.01702069142968,6,0.2888889,204,,,,
1715,103.594801281306,2,0.18222222,210,,,,
1716,198.20910804832153,5,0.22222222,206,,,,
1717,238.06112466812027,5,0.29777777,202,,,,
1718,221.56870065865954,5,0.29333332,206,,,,
1719,208.752636612727,3,0.30666667,205,,,,
1720,251.37754645003528,5,0.33777776,205,,,,
1721,145.53355998184398,4,0.24444444,212,,,,
1722,181.7226962203191,4,0.23111111,204,,,,
1723,197.35450171873043,4,0.23555556,203,,,,
1724,197.1080785076936,4,0.2488889,204,,,,
1725,114.5623396585693,3,0.19555555,213,,,,
1726,235.198458728294,5,0.2488889,201,,,,
1727,193.23643037247118,5,0.22666667,204,,,,
1728,218.953233360933,4,0.3511111,208,,,,
1729,213.90380159045145,4,0.28,205,,,,
1730,143.91554842930546,2,0.20444444,204,,,,
1731,108.00535297362882,2,0.19555555,209,,,,
1732,259.1452568824448,6,0.26666668,200,,,,
1733,137.5497868378609,3,0.19111112,206,,,,
1734,203.05351335730205,4,0.2711111,205,,,,
1735,216.37309114340871,5,0.30222222,208,,,,
1736,37.74342651352515,3,0.17333333,221,,,,
1737,123.51952586654862,4,0.20888889,209,,,,
1738,246.11304285040805,4,0.31111112,200,,,,
1739,188.88911308318222,3,0.24,201,,,,
1740,185.61894139242693,5,0.20888889,203,,,,
1741,197.96293995249596,4,0.28444445,206,,,,
1742,188.97825833522796,4,0.30666667,210,,,,
1743,147.73536687152952,4,0.21777777,208,,,,
1744,157.95457328361024,4,0.2488889,209,,,,
1745,238.6881398737148,5,0.26222223,201,,,,
1746,263.1322213041689,5,0.33333334,204,,,,
1747,244.83519087467735,6,0.3288889,211,,,,
1748,135.7692323441198,3,0.20444444,207,,,,
1749,203.22990132870405,3,0.27555555,202,,,,
1750,86.70595836952657,4,0.20444444,215,,,,
1751,127.70228314565247,3,0.21333334,210,,,,
1752,137.3619169039255,4,0.2,211,,,,
1753,77.19092812379215,3,0.12888889,209,,,,
1754,264.64076623579126,6,0.29777777,200,,,,
1755,276.4125413660665,6,0.3422222,206,,,,
1756,109.98383483090046,3,0.2488889,215,,,,
1757,58.32032822248552,2,0.15111111,210,,,,
1758,159.81162997485617,3,0.2488889,206,,,,
1759,343.9238710274524,8,0.38666666,203,,,,
1760,262.53811743833035,6,0.30222222,203,,,,
1761,250.00416560087555,5,0.34666666,205,,,,
1762,111.26661900849825,3,0.14222223,207,,,,
1763,208.80651082211065,4,0.29777777,205,,,,
1764,314.6366803652937,7,0.36,199,,,,
1765,288.50532405762493,6,0.34666666,199,,,,
1766,140.52886802389682,2,0.22666667,207,,,,
1767,60.60424287617289,3,0.18222222,219,,,,
1768,259.34727892411087,7,0.25777778,202,,,,
1769,206.83652725368347,3,0.28,201,,,,
1770,201.83694700592483,4,0.22666667,200,,,,
1771,273.6077068081877,6,0.33333334,204,,,,
1772,222.173844221934,5,0.29333332,205,,,,
1773,154.87107297478866,3,0.2711111,211,,,,
1774,256.0339765210621,6,0.25777778,199,,,,
1775,190.42473931459364,5,0.26222223,207,,,,
1776,82.48126613375744,3,0.12,209,,,,
1777,140.48653715944417,2,0.26666668,212,,,,
1778,180.2062287314197,3,0.28,209,,,,
1779,150.87451655454316,3,0.23555556,208,,,,
1780,328.90816595988804,7,0.38666666,202,,,,
1781,236.8715445720553,6,0.25777778,203,,,,
1782,233.38023320170677,5,0.2711111,202,,,,
1783,160.39625938477263,6,0.2,210,,,,
1784,206.94985470048638,6,0.2488889,209,,,,
1785,278.46303729372744,5,0.35555556,203,,,,
1786,332.1752249940964,8,0.36888888,200,,,,
1787,140.9612113075182,4,0.19555555,208,,,,
1788,193.13906541317087,4,0.22666667,202,,,,
1789,217.29659203644388,4,0.24,199,,,,
1790,169.57582364473578,4,0.25333333,208,,,,
1791,213.52798322454,5,0.25333333,207,,,,
1792,228.55056692885915,5,0.27555555,202,,,,
1793,220.05828341554542,5,0.25333333,203,,,,
1794,219.3860522931158,6,0.2711111,204,,,,
1795,191.30761712137402,5,0.2711111,208,,,,
1796,209.87321990086258,5,0.25333333,206,,,,
1797,225.10805003097911,4,0.30666667,202,,,,
1798,150.6564498024236,3,0.22666667,209,,,,
1799,175.72480661099513,2,0.29333332,205,,,,
1800,174.6312029785495,5,0.24,209,,,,
1801,289.37949465733055,7,0.3288889,203,,,,
1802,80.28818893602437,3,0.17777778,212,,,,
1803,213.37625943912073,4,0.27555555,202,,,,
1804,265.4985531715861,6,0.27555555,200,,,,
1805,132.64481200906215,2,0.17777778,202,,,,
1806,152.9758458406173,3,0.22222222,205,,,,
1807,169.75151296527397,3,0.26666668,205,,,,
1808,266.4412483851001,5,0.31555554,201,,,,
1809,198.90007579582704,5,0.22222222,205,,,,
1810,228.7807041273984,5,0.25333333,201,,,,
1811,190.3145285443333,6,0.2888889,213,,,,
1812,19.864669426290348,1,0.13777778,219,,,,
1813,73.12380069768541,3,0.20888889,215,,,,
1814,218.29033856404766,4,0.27555555,202,,,,
1815,174.83570023037882,6,0.2488889,210,,,,
1816,174.87853755754185,3,0.2488889,206,,,,
1817,133.61434187612298,4,0.23111111,212,,,,
1818,233.85478911189867,5,0.29777777,205,,,,
1819,19.283020946374517,2,0.12,217,,,,
1820,263.37635560058607,5,0.33333334,204,,,,
1821,185.18833169365337,4,0.21777777,203,,,,
1822,192.2237495939814,4,0.24,204,,,,
1823,214.49975289433348,3,0.27555555,201,,,,
1824,211.69702893002085,4,0.2711111,203,,,,
1825,68.37326810418257,3,0.20444444,216,,,,
1826,147.81038304687223,4,0.25333333,211,,,,
1827,237.7417384821945,4,0.28444445,199,,,,
1828,254.6878611647909,5,0.29777777,200,,,,
1829,197.0998393687315,4,0.30666667,208,,,,
1830,194.17117689001296,3,0.2888889,204,,,,
1831,267.60593734383644,5,0.3288889,200,,,,
1832,214.68918062765852,4,0.25777778,202,,,,
1833,193.38073702466698,3,0.28,205,,,,
1834,207.90303130954578,3,0.32,206,,,,
1835,180.85988708387768,3,0.2711111,206,,,,
1836,150.37255711787614,3,0.24444444,207,,,,
1837,269.52338595965324,6,0.30222222,200,,,,
1838,135.27298208057275,3,0.18666667,205,,,,
1839,273.02387037711145,6,0.32,202,,,,
1840,86.8583594425575,2,0.16444445,210,,,,
1841,159.3062747715739,4,0.20888889,208,,,,
1842,124.00960398136813,2,0.19555555,206,,,,
1843,272.17673974107106,7,0.30666667,205,,,,
1844,99.5251810365167,2,0.19555555,213,,,,
1845,119.44769622732979,3,0.18222222,206,,,,
1846,187.17381215513885,4,0.26666668,206,,,,
1847,238.84314006433402,5,0.2888889,201,,,,
1848,261.74956417608263,5,0.32444444,203,,,,
1849,136.35034627561268,4,0.16,208,,,,
1850,202.256390323711,4,0.2711111,204,,,,
1851,233.06714474729984,5,0.29777777,203,,,,
1852,210.85307173231485,5,0.25777778,202,,,,
1853,156.30939952044585,3,0.2,203,,,,
1854,226.13068650343524,4,0.30666667,205,,,,
1855,169.55449611208692,4,0.25777778,211,,,,
1856,69.151232422877,2,0.18666667,216,,,,
1857,47.20161393228943,3,0.2,222,,,,
1858,219.39042563811375,5,0.24,201,,,,
1859,164.15634529704838,4,0.23555556,207,,,,
1860,199.60401404836904,5,0.28,209,,,,
1861,61.571337834376436,3,0.19111112,219,,,,
1862,241.83002954630624,5,0.3422222,210,,,,
1863,162.2901593637012,4,0.26222223,208,,,,
1864,197.00025452344192,4,0.26666668,206,,,,
1865,222.4727843603749,5,0.23555556,200,,,,
1866,195.31380539906698,4,0.26222223,204,,,,
1867,163.65895844400293,3,0.23111111,204,,,,
1868,218.58581841275165,4,0.2888889,203,,,,
1869,137.45243419631853,3,0.23555556,210,,,,
1870,167.1804980290333,4,0.19555555,202,,,,
1871,160.07827623934364,3,0.2888889,210,,,,
1872,178.05658671104715,3,0.23111111,204,,,,
1873,168.30653253589804,4,0.2711111,206,,,,
1874,161.74153671114982,3,0.24,207,,,,
1875,294.4893719457682,6,0.33777776,202,,,,
1876,191.4058616503947,2,0.2888889,203,,,,
1877,148.91585774963076,3,0.26666668,211,,,,
1878,104.02393317499117,3,0.23555556,214,,,,
1879,206.9323220456876,4,0.27555555,203,,,,
1880,166.12090804958,4,0.21333334,206,,,,
1881,65.57219556183496,2,0.18222222,214,,,,
1882,225.16426651659714,3,0.36444443,207,,,,
1883,162.2084011491211,4,0.2488889,210,,,,
1884,214.7339143091501,4,0.2711111,203,,,,
1885,144.22987510911494,4,0.25777778,211,,,,
1886,89.3558340851829,2,0.17333333,210,,,,
1887,171.41482554470525,3,0.21777777,200,,,,
1888,206.1732147404822,4,0.30666667,209,,,,
1889,184.63419423781605,3,0.30222222,209,,,,
1890,186.3321998200784,4,0.26666668,210,,,,
1891,53.60021919116144,3,0.24,222,,,,
1892,141.81440337300333,3,0.25777778,212,,,,
1893,227.56240360097308,4,0.34666666,207,,,,
1894,229.62639797005065,5,0.26222223,201,,,,
1895,212.34744436109514,5,0.31111112,210,,,,
1896,165.1140409678539,3,0.2711111,208,,,,
1897,196.65560418383814,3,0.29777777,206,,,,
1898,255.48463630231709,6,0.26666668,199,,,,
1899,180.81566192440118,2,0.31111112,208,,,,
1900,287.30919764331657,5,0.34666666,199,,,,
1901,179.43183451499766,3,0.34666666,213,,,,
1902,243.48967798013595,5,0.3288889,204,,,,
1903,58.867933489163875,2,0.19111112,215,,,,
1904,219.62536921051756,4,0.2711111,201,,,,
1905,28.900633652421398,2,0.14222223,219,,,,
1906,127.79382880602417,3,0.19111112,209,,,,
1907,179.40823819492903,4,0.22222222,203,,,,
1908,165.48127712371846,4,0.24444444,210,,,,
1909,179.29083049207776,4,0.24444444,206,,,,
1910,7.704464169979345,1,0.09777778,216,,,,
1911,116.75284335663386,4,0.16888888,211,,,,
1912,26.34350895098843,3,0.13777778,217,,,,
1913,151.01441293214447,3,0.16888888,200,,,,
1914,100.24477662563572,2,0.20444444,211,,,,
1915,235.93942882181173,4,0.29777777,202,,,,
1916,149.99373199559423,2,0.2488889,209,,,,
1917,221.8835066980467,5,0.28444445,205,,,,
1918,120.9849204268515,2,0.27555555,212,,,,
1919,222.50450176481974,5,0.26666668,205,,,,
1920,188.83398651008937,3,0.24444444,203,,,,
1921,150.9483670678315,3,0.17777778,203,,,,
1922,200.91754932688426,3,0.25333333,201,,,,
1923,129.7716807623056,3,0.18666667,205,,,,
1924,217.77507869125787,4,0.2488889,199,,,,
1925,247.79233182514116,5,0.30666667,203,,,,
1926,145.27677616535905,3,0.21777777,209,,,,
1927,173.17278425964147,3,0.2888889,208,,,,
1928,272.7036203075909,5,0.32,201,,,,
1929,199.171367801218,5,0.32444444,211,,,,
1930,225.13533384382922,5,0.2711111,203,,,,
1931,98.70710095803032,2,0.20888889,214,,,,
1932,170.2315280536247,3,0.2488889,207,,,,
1933,96.97513909504839,3,0.16888888,214,,,,
1934,168.2757012581698,3,0.22222222,203,,,,
1935,140.18419525298003,3,0.20888889,206,,,,
1936,118.47763756497667,3,0.23555556,209,,,,
1937,76.85038258506651,3,0.15111111,215,,,,
1938,209.69033509138626,3,0.28,203,,,,
1939,254.97368323493134,6,0.32,204,,,,
1940,191.29385307724604,5,0.27555555,209,,,,
1941,295.3325674844407,6,0.30666667,198,,,,
1942,67.17588665751082,2,0.13777778,210,,,,
1943,174.61331531569041,4,0.2488889,208,,,,
1944,262.2251413552197,6,0.35555556,206,,,,
1945,186.88332195742703,3,0.23555556,200,,,,
1946,154.37579779672078,3,0.26222223,209,,,,
1947,236.10645984071735,5,0.27555555,202,,,,
1948,139.17273629537303,3,0.2,205,,,,
1949,246.64559835855482,6,0.36888888,212,,,,
1950,252.40165427937848,6,0.31111112,204,,,,
1951,116.30420518849927,4,0.20888889,215,,,,
1952,139.76693437078254,4,0.25333333,214,,,,
1953,159.12702611891703,4,0.20888889,206,,,,
1954,173.41706502771123,4,0.20888889,203,,,,
1955,191.89432562780814,3,0.24,201,,,,
1956,194.6774743003471,4,0.26666668,205,,,,
1957,294.11130554234217,7,0.3511111,204,,,,
1958,111.22884312971587,3,0.2,211,,,,
1959,60.91721993253304,1,0.16,210,,,,
1960,233.06522408966495,5,0.31111112,204,,,,
1961,227.67850433915842,4,0.32,205,,,,
1962,220.94058125234102,4,0.28444445,204,,,,
1963,139.46768445457568,3,0.22666667,206,,,,
1964,65.04374637337571,2,0.16,214,,,,
1965,148.02239744967778,3,0.20888889,204,,,,
1966,197.28818374033935,4,0.25777778,203,,,,
1967,135.88144011883853,3,0.21333334,209,,,,
1968,26.51339166974696,3,0.12888889,220,,,,
1969,126.99112456732857,2,0.19111112,206,,,,
1970,188.411328606587,4,0.22666667,204,,,,
1971,146.96428952343703,3,0.17333333,203,,,,
1972,128.75365082210732,2,0.23555556,208,,,,
1973,205.98171347302755,4,0.25333333,202,,,,
1974,207.81068889333108,4,0.27555555,204,,,,
1975,267.7058367534482,4,0.32444444,199,,,,
1976,93.45813485801445,4,0.16444445,212,,,,
1977,160.51967411977043,3,0.25333333,208,,,,
1978,105.84747228306297,3,0.21333334,213,,,,
1979,230.2619811220872,5,0.29333332,206,,,,
1980,153.49293861528716,4,0.22666667,210,,,,
1981,217.4215221243874,5,0.26666668,204,,,,
1982,329.74326984598497,8,0.34666666,200,,,,
1983,251.48868645413683,5,0.27555555,197,,,,
1984,265.7704557580041,8,0.2888889,203,,,,
1985,151.24342471463595,3,0.27555555,211,,,,
1986,150.22101153569298,4,0.20888889,206,,,,
1987,141.91414387284945,5,0.2,211,,,,
1988,132.97594756362673,3,0.22666667,211,,,,
1989,75.85710246352343,3,0.19111112,215,,,,
1990,217.94169130986265,4,0.28,201,,,,
1991,168.3404236440199,4,0.24,207,,,,
1992,176.7125451597355,3,0.20888889,200,,,,
1993,140.3077062227573,4,0.25333333,211,,,,
1994,-67.77244431754634,2,0.14222223,233,,,,
1995,217.94220581753459,6,0.24,204,,,,
1996,201.63969822061046,5,0.27555555,207,,,,
1997,141.77377018426665,3,0.18222222,204,,,,
1998,91.758630022335,3,0.13333334,209,,,,
1999,131.51487968907185,3,0.19111112,208,,,,
2000,187.07039122978017,3,0.24,201,,,,
2001,168.66866493062955,4,0.24444444,209,,,,
2002,29.669297119144744,4,0.20444444,225,,,,
2003,29.54834395621146,3,0.15555556,223,,,,
2004,154.96799749142033,3,0.18222222,203,,,,
2005,216.18787926619697,3,0.2888889,203,,,,
2006,144.5211575994316,6,0.21777777,214,,,,
2007,125.69696324892976,3,0.24,210,,,,
2008,164.98490646703172,5,0.24444444,212,,,,
2009,191.21369439735014,4,0.23111111,203,,,,
2010,163.97478062796068,3,0.26222223,208,,,,
2011,76.0457331076192,3,0.14222223,209,,,,
2012,177.11668223114344,4,0.28444445,209,,,,
2013,254.10494826588248,4,0.3422222,202,,,,
2014,207.70223389174814,5,0.28444445,208,,,,
2015,157.48782760220018,4,0.24444444,209,,,,
2016,-45.82480455075796,1,0.10666667,224,,,,
2017,103.4435375433354,3,0.27555555,220,,,,
2018,140.9620832459313,2,0.21333334,204,,,,
2019,226.977354033869,5,0.27555555,203,,,,
2020,176.3085845606497,6,0.20888889,208,,,,
2021,133.28626143378787,3,0.20444444,206,,,,
2022,177.48794511558845,5,0.22222222,207,,,,
2023,215.56835436655314,4,0.29333332,205,,,,
2024,192.48735674798135,3,0.29333332,205,,,,
2025,-10.395820471545072,2,0.14222223,221,,,,
2026,148.23645860533824,4,0.26666668,212,,,,
2027,209.45123510758626,5,0.25777778,206,,,,
2028,167.03273108601576,2,0.29333332,208,,,,
2029,67.15564134856554,2,0.16888888,215,,,,
2030,231.8146328530332,5,0.28,205,,,,
2031,163.73610212867285,4,0.19111112,204,,,,
2032,216.69038726740223,4,0.2711111,201,,,,
2033,256.0350442648391,7,0.28,201,,,,
2034,232.33311732001746,4,0.32,204,,,,
2035,146.56031942455726,5,0.25333333,214,,,,
2036,162.66102602392994,3,0.25333333,209,,,,
2037,269.9375523611514,6,0.30666667,201,,,,
2038,189.37394729149258,4,0.24,204,,,,
2039,258.90676331485986,5,0.3422222,203,,,,
2040,163.17346974510215,3,0.23555556,204,,,,
2041,161.1344819508469,4,0.21333334,204,,,,
