episode,reward,victims_rescued,coverage_ratio,steps,avg_final_battery,total_energy_consumed,cumulative_risk,total_loss,actor_loss,critic_loss,entropy
305,-556.1854715628202,4,0.16888888,312,0.0,2.0270000000000006,1.2817781041880123,,,,
306,-653.4612395892042,3,0.12444445,314,0.0,2.021000000000001,1.1958159726136166,,,,
307,-525.7285029506297,3,0.15555556,306,0.0,2.037000000000001,1.0607801967086676,,,,
308,-574.1395284919105,2,0.115555555,296,0.0,2.021,1.4585018994606649,,,,
309,-678.7455921864195,3,0.075555556,315,0.0,2.0070000000000006,1.2427461457612778,,,,
310,-612.892791062192,2,0.12444445,312,0.0,2.059,1.1025860708128092,,,,
311,-485.1104458297745,2,0.15555556,299,0.0,2.068,0.9875763886516375,,,,
312,-446.6471185535992,3,0.19111112,294,0.0,2.0060000000000007,0.8957012369065935,,,,
313,-646.5528079774208,4,0.12444445,317,0.0,2.0250000000000012,1.2897071984947117,,,,
314,-643.1597351301737,3,0.10222222,311,0.0,2.023000000000001,1.2220356753449342,,,,
315,-344.6255799480988,3,0.17333333,277,0.0,2.018000000000001,1.2474653298732532,,,,
316,-535.2331416294063,2,0.12444445,298,0.0,2.0280000000000005,1.1209027752937184,,,,
317,-714.370825870247,2,0.12888889,316,0.0,2.007000000000001,1.0817083913498051,,,,
318,-390.4099214293739,3,0.17333333,287,0.0,2.011000000000001,1.0864214286249505,,,,
319,-437.01800472735414,4,0.20888889,300,0.0,2.0430000000000006,0.8628803151569474,,,,
320,-323.9235837150912,3,0.18222222,275,0.0,2.038,0.8713855810060487,10527.759013534731,0.2075973835059255,21050.991943359375,2.055444471538067
321,-477.3792348206302,3,0.13333334,299,0.0,2.037,1.2190689880420071,,,,
322,-357.0779007331949,2,0.24444444,280,0.0,2.0120000000000005,0.9410333822129712,,,,
323,-513.0291221706293,4,0.093333334,292,0.0,2.0020000000000002,1.4268214780419453,,,,
324,-537.4198760771628,1,0.16888888,296,0.0,2.039000000000001,1.0384717384775115,,,,
325,-392.01831690266295,5,0.20888889,292,0.0,2.02,1.1316744601775226,,,,
326,-463.66428036677354,2,0.13333334,292,0.0,2.0170000000000012,1.0631653577848885,,,,
327,-406.26339367469967,1,0.14222223,285,0.0,2.0740000000000003,1.0127595783133043,,,,
328,-195.62371273122844,3,0.24444444,269,0.0,2.023000000000001,0.8032075154152283,,,,
329,-461.50285967768997,2,0.15111111,292,0.0,2.025000000000001,1.160323978512636,,,,
330,-401.57538055644466,1,0.25777778,285,0.0,2.022000000000001,1.0224120370962897,,,,
331,-448.0048761489144,5,0.17777778,300,0.0,2.0440000000000005,1.1343784099276264,,,,
332,-424.02320701920365,3,0.20888889,295,0.0,2.0140000000000007,1.0038138012802555,,,,
333,-418.72437705449215,1,0.18222222,288,0.0,2.0130000000000012,1.0882918036328115,,,,
334,-486.3726865016015,3,0.17333333,295,0.0,2.0370000000000004,1.2014057667734264,,,,
335,-535.1009038060245,2,0.12888889,301,0.0,2.0759999999999996,1.072140253734957,,,,
336,-417.3700258005804,4,0.20444444,296,0.0,2.0700000000000003,1.2262150533720177,,,,
337,-334.30659669912575,3,0.14222223,271,0.0,2.0180000000000002,1.1217464466083729,,,,
338,-474.89679091310296,3,0.14222223,290,0.0,2.011,1.123866060873535,,,,
339,-489.9967704327604,2,0.13777778,289,0.0,2.012,1.1458380288507055,,,,
340,-551.5534805851769,3,0.115555555,301,0.0,2.0210000000000004,1.2233787056784622,,,,
341,-273.42178575298107,5,0.23555556,280,0.0,2.0519999999999996,0.9794257168654151,,,,
342,-509.1251452482162,3,0.18666667,303,0.0,2.047000000000001,1.1582363498811044,,,,
343,-485.0032142333304,3,0.15555556,298,0.0,2.041,1.0043476155553603,,,,
344,-280.27446141023825,4,0.22666667,280,0.0,2.05,0.9810440940158897,,,,
345,-408.59277061617735,3,0.20444444,293,0.0,2.034000000000001,1.1364513744118327,,,,
346,-393.9389344118663,2,0.15555556,287,0.0,2.0350000000000006,1.0810756274577529,,,,
347,-189.09675321960236,6,0.26666668,276,0.0,2.072,1.0504235479734767,,,,
348,-407.06343251353707,2,0.2,287,0.0,2.057,1.257668834235801,,,,
349,-336.7447942526211,3,0.25777778,281,0.0,2.006000000000001,1.0162396168414267,,,,
350,-531.987408582148,2,0.14666666,298,0.0,2.0140000000000016,1.2424405721432024,,,,
351,-401.34218680161723,2,0.20444444,278,0.0,2.009,0.9967057867744603,,,,
352,309.86131585694875,7,0.45777777,206,0.0,2.049,0.8216989428700714,2874.2071605132332,0.045512552689488395,5743.2852783203125,2.5190088003873825
353,209.76646611011483,5,0.32,194,0.0,2.0020000000000002,0.7439689259923491,,,,
354,254.341342522759,6,0.38222224,202,0.0,2.0349999999999997,0.8304438318160658,,,,
355,218.61418746973624,4,0.3911111,207,0.0,2.029000000000001,0.7661741686842596,,,,
356,237.74566997206153,6,0.38222224,210,0.0,2.037,0.7983153351958948,,,,
357,209.4376806018781,4,0.36444443,204,0.0,2.0180000000000002,0.8135146265414585,,,,
358,291.49198496232106,6,0.43555555,199,0.0,2.0149999999999997,0.7658676691785935,,,,
359,100.56530834440554,3,0.25777778,221,0.0,2.0969999999999995,0.788179443706293,,,,
360,249.54103961104772,5,0.38666666,198,0.0,2.006,0.7725440259301438,,,,
361,385.6573756566702,9,0.5422222,203,0.0,2.026,0.7928949562219896,,,,
362,280.84464638342047,7,0.42222223,200,0.0,2.0240000000000005,0.7828902411053036,,,,
363,223.59837164892227,5,0.36888888,211,0.0,2.0480000000000005,0.7863218900718542,,,,
364,292.72044316570447,7,0.38222224,201,0.0,2.0389999999999997,0.8036237889530145,,,,
365,352.7114420127656,8,0.50666666,200,0.0,2.0719999999999983,0.7653171991489425,,,,
366,335.02048335914634,8,0.46222222,207,0.0,2.0789999999999993,0.7931411093902697,,,,
367,207.86838587881857,5,0.31111112,197,0.0,2.0249999999999995,0.7711476080787544,,,,
368,294.5600970307158,6,0.4311111,197,0.0,2.019,0.7620201979522773,,,,
369,86.00183515579835,2,0.21333334,209,0.0,2.038,0.7702243229467729,,,,
370,276.50436372336554,6,0.42222223,202,0.0,2.0360000000000005,0.7820557517756304,,,,
371,353.9282034671597,9,0.44,206,0.0,2.1209999999999978,0.8072131021893687,,,,
372,388.02364685273966,9,0.5644444,202,0.0,2.007,0.7922368764840211,,,,
373,282.9826438360494,8,0.36,198,0.0,2.037999999999999,0.7658504109300593,,,,
374,269.2671064617493,6,0.36,197,0.0,2.043999999999999,0.790406235883374,,,,
375,312.0598122215877,8,0.47555557,195,0.0,2.011,0.7947325185608066,,,,
376,259.86490175031787,7,0.33333334,205,0.0,2.023,0.7517265499788001,,,,
377,249.3680842180477,5,0.40444446,201,0.0,2.0300000000000002,0.7943943854634823,,,,
378,439.56722455824325,10,0.5644444,197,0.0,2.0369999999999995,0.7591183627837762,,,,
379,279.0555778228114,6,0.42222223,193,0.0,2.018,0.7547214784792347,,,,
380,228.84595870233196,5,0.32444444,195,0.0,2.0070000000000006,0.7834160865111883,,,,
381,299.67329196880587,7,0.4311111,201,0.0,2.0459999999999994,0.8115138687462699,,,,
382,171.37517038599307,5,0.30222222,214,0.0,2.087,0.8166153076004596,,,,
383,335.40784286897895,7,0.5377778,198,0.0,2.013,0.7719038087347162,,,,
384,-107.80722503102838,4,0.21777777,252,0.0,2.047999999999999,0.9676016687352165,2629.420027847271,0.10006576297736736,5254.264221191406,2.1878514885902405
385,-164.71871292943052,6,0.27555555,270,0.0,2.096,1.0015141952953697,,,,
386,-37.78216737750656,4,0.26666668,251,0.0,2.0689999999999986,1.0257178251670966,,,,
387,-59.02474570169132,3,0.18666667,237,0.0,2.085999999999999,0.8553297134460823,,,,
388,-106.21585735680434,7,0.32,256,0.0,2.057999999999999,0.9562838237869565,,,,
389,-168.0636561499961,3,0.17777778,253,0.0,2.1099999999999994,0.9214437433330712,,,,
390,-167.38688865364435,4,0.23555556,259,0.0,2.1689999999999974,0.9826992435762911,,,,
391,-123.45408241705957,0,0.22222222,254,0.0,2.0500000000000003,0.978378827803966,,,,
392,-115.79168969718991,3,0.27555555,255,0.0,2.0420000000000007,0.9803259798126548,,,,
393,-122.62931152842084,5,0.24444444,264,0.0,2.1459999999999977,0.9705141018947246,,,,
394,-78.17594322593438,5,0.18222222,250,0.0,2.122999999999998,0.9050628817289535,,,,
395,-73.79830468697531,2,0.15111111,246,0.0,2.065999999999999,0.8226603124650197,,,,
396,-114.68156180499912,4,0.23111111,260,0.0,2.0550000000000006,0.8632241203332661,,,,
397,-64.171808071602,4,0.17333333,245,0.0,2.0939999999999976,0.9165205381067952,,,,
398,-1.7995378537542241,5,0.31555554,254,0.0,2.057999999999999,0.9385825235836087,,,,
399,-95.08973545390387,5,0.28,249,0.0,2.1019999999999985,0.9287023635935896,,,,
400,-26.391230401412866,4,0.2488889,240,0.0,2.0379999999999985,0.9331486934275204,,,,
401,1.799999456855073,7,0.2888889,249,0.0,2.0290000000000004,0.8991733695429822,,,,
402,-80.67830228048317,3,0.26222223,252,0.0,2.0769999999999995,0.9713268186988727,,,,
403,-25.647255718658663,3,0.29333332,239,0.0,2.026,0.8769903812439078,,,,
404,-164.19677391470105,4,0.19111112,266,0.0,2.089999999999998,1.0347449276467349,,,,
405,-0.32078950283692853,4,0.26222223,244,0.0,2.0609999999999986,0.9603193001891265,,,,
406,-33.28626810569068,6,0.30666667,255,0.0,2.03,1.0000445403793743,,,,
407,-260.07242933917905,3,0.19111112,252,0.0,2.03,0.9466686226119346,,,,
408,-96.33372892269449,5,0.23111111,244,0.0,2.0769999999999986,0.9859285948462972,,,,
409,-113.34717351251926,3,0.2,250,0.0,2.143999999999998,0.8959182341679486,,,,
410,-159.8098450324067,2,0.2488889,260,0.0,2.0709999999999993,1.0041496688271108,,,,
411,-41.978276013637114,7,0.25333333,247,0.0,2.012,0.9764717342424695,,,,
412,-99.10712703007727,4,0.21777777,253,0.0,2.084,0.9271684686718237,,,,
413,-47.15177569355692,4,0.19555555,249,0.0,2.0999999999999983,0.8932650462371207,,,,
414,30.773033290099608,5,0.31555554,244,0.0,2.036000000000001,1.0070777806600215,,,,
415,-100.72140710456335,2,0.14666666,251,0.0,2.053,0.8489471403042185,,,,
416,260.2039783198772,5,0.45777777,209,0.0,2.0430000000000006,0.8099214453415124,2984.3219675504897,0.037691005442137104,5963.4615478515625,2.55350261926651
417,360.77787006948927,9,0.46222222,203,0.0,2.0190000000000006,0.7887286620340387,,,,
418,286.01902050816403,7,0.4,210,0.0,2.1029999999999998,0.8051052994557159,,,,
419,281.9385906135601,6,0.44444445,202,0.0,2.0100000000000007,0.7857206257626543,,,,
420,382.8415040753392,9,0.51111114,197,0.0,2.004,0.812033061644048,,,,
421,272.32478015416314,6,0.41777778,206,0.0,2.078999999999999,0.776321323055779,,,,
422,258.93764943496876,6,0.40444446,201,0.0,2.021,0.8000233710020592,,,,
423,239.8107617919743,5,0.43555555,208,0.0,2.0299999999999994,0.7717358805350385,,,,
424,368.40715261744117,8,0.5377778,199,0.0,2.0020000000000007,0.7582964921705805,,,,
425,330.79874293479776,8,0.4488889,203,0.0,2.0670000000000006,0.810697137680158,,,,
426,398.42436351333504,9,0.5822222,200,0.0,2.0190000000000006,0.7702424324443401,,,,
427,340.58443933730223,7,0.5288889,207,0.0,2.1099999999999985,0.8177573775132025,,,,
428,278.4242904899411,7,0.42222223,201,0.0,2.046999999999999,0.7952873006705787,,,,
429,165.70856108037466,4,0.28444445,212,0.0,2.0549999999999997,0.8014025946416807,,,,
430,205.23530175237968,6,0.32,207,0.0,2.110999999999998,0.8134598831746778,,,,
431,279.7609744221294,7,0.43555555,210,0.0,2.046,0.8447083718580394,,,,
432,305.338725967812,7,0.46222222,202,0.0,2.0429999999999993,0.8034182688125391,,,,
433,321.86794517325734,7,0.47555557,201,0.0,2.066999999999999,0.7839503217828532,,,,
434,330.0035640695756,6,0.5555556,207,0.0,2.104999999999999,0.8048023953616203,,,,
435,230.73756520848238,6,0.33777776,205,0.0,2.042999999999999,0.7854156527678466,,,,
436,174.69061051979608,5,0.27555555,190,0.0,2.0149999999999997,0.7674526320135869,,,,
437,371.05687523883023,9,0.50666666,206,0.0,2.0529999999999995,0.8225283174113343,,,,
438,179.37696377111982,4,0.33333334,214,0.0,2.043999999999999,0.7864157485920141,,,,
439,302.32461325659807,7,0.46222222,202,0.0,2.008,0.7829457828934666,,,,
440,324.00790658378133,7,0.47555557,196,0.0,2.038999999999999,0.7568595610812432,,,,
441,379.370764662817,9,0.4977778,203,0.0,2.080999999999998,0.7649356891455379,,,,
442,303.10166698594276,7,0.43555555,202,0.0,2.02,0.7763422009371381,,,,
443,258.39178107290655,6,0.36888888,199,0.0,2.008,0.7898279284728936,,,,
444,311.82060591141595,6,0.53333336,205,0.0,2.026,0.7921196059055998,,,,
445,220.2636671966299,6,0.32444444,201,0.0,2.01,0.7787688535579951,,,,
446,375.43369628334034,8,0.5466667,206,0.0,2.0619999999999994,0.8089002477773063,,,,
447,259.5837660801536,6,0.38222224,197,0.0,2.006,0.7695355946564097,,,,
448,-53.566517265992864,2,0.22222222,238,0.0,2.0150000000000006,0.8524078177328507,1507.133404552754,0.03667572122429785,3009.9703063964844,2.11157563328743
449,43.828899586043796,5,0.30666667,243,0.0,2.039000000000001,0.8744733609304067,,,,
450,-21.16951531363923,4,0.28,246,0.0,2.031000000000001,0.8694610209092768,,,,
451,-73.84647450807074,3,0.32,243,0.0,2.012000000000001,0.932084967204712,,,,
452,-55.58598573220685,4,0.27555555,256,0.0,2.0580000000000003,0.8711457154804556,,,,
453,-8.671731946391024,3,0.21777777,234,0.0,2.029,0.9149154630927305,,,,
454,-114.69700177022263,1,0.23111111,238,0.0,2.0470000000000006,0.8538534513481707,,,,
455,144.32097812522574,6,0.36888888,230,0.0,2.0470000000000006,0.919268124984944,,,,
456,-36.88495196586198,4,0.25333333,250,0.0,2.0559999999999996,0.7921967977241208,,,,
457,-55.450579225097,2,0.2,238,0.0,2.0030000000000014,0.8213452816731281,,,,
458,-22.83149890742491,4,0.22222222,246,0.0,2.058,0.8765265938283214,,,,
459,42.1875004091136,5,0.24444444,243,0.0,2.025000000000001,0.8702199727257564,,,,
460,13.743444221571409,5,0.30666667,242,0.0,2.046,0.8791570518952347,,,,
461,23.38681327323163,3,0.28444445,238,0.0,2.0740000000000003,0.884745781784553,,,,
462,37.44640688135478,5,0.2488889,224,0.0,2.007,0.8434662079096749,,,,
463,93.23430666544057,4,0.30666667,224,0.0,2.0060000000000002,0.8607262223039567,,,,
464,36.55127255229261,4,0.22666667,234,0.0,2.066,0.8139951631804867,,,,
465,-55.270248355950315,3,0.18222222,239,0.0,2.0200000000000005,0.8417498903966826,,,,
466,-163.18396053772506,1,0.11111111,248,0.0,2.0290000000000004,0.8200773691816591,,,,
467,-81.27148949494153,2,0.20444444,246,0.0,2.0060000000000007,0.8986326329961,,,,
468,-93.18521020541172,2,0.25333333,242,0.0,2.0620000000000007,0.8100540136941088,,,,
469,23.934549577401288,4,0.35555556,241,0.0,2.048000000000001,0.9292700281732408,,,,
470,38.196007504209966,3,0.28,237,0.0,2.055000000000001,0.9054128330526621,,,,
471,-52.313558441252326,4,0.2711111,242,0.0,2.023,0.8904772294168157,,,,
472,-26.139278274393693,3,0.25333333,243,0.0,2.041,0.8572052182929061,,,,
473,87.1775752593604,5,0.29333332,238,0.0,2.0669999999999997,0.8941083160426375,,,,
474,-52.37877032524512,2,0.26222223,249,0.0,2.0390000000000006,0.8363980216830045,,,,
475,-111.85538491871108,2,0.24,253,0.0,2.020000000000001,0.9059056612474041,,,,
476,-198.66072567563097,1,0.12444445,249,0.0,2.037,0.8110883783753942,,,,
477,-86.57665233232824,4,0.2488889,254,0.0,2.0660000000000003,0.798310155488541,,,,
478,-157.0419992102424,2,0.12888889,237,0.0,2.0000000000000004,0.8170132806828282,,,,
479,-53.96938108609596,3,0.28,253,0.0,2.0980000000000003,0.9114254057397261,,,,
480,411.27072397059976,10,0.51555556,197,0.0,2.028,0.7874717352933274,2421.4980368720344,0.01956988442461549,4838.182312011719,2.3873109817504883
481,270.79678480648363,6,0.39555556,199,0.0,2.0480000000000005,0.7821343462344352,,,,
482,286.9782938789952,7,0.47555557,199,0.0,2.0020000000000002,0.7807537414003234,,,,
483,290.9748169267217,6,0.47111112,205,0.0,2.0310000000000006,0.7502388715518724,,,,
484,243.66751273956834,5,0.3911111,200,0.0,2.021,0.7434458173620919,,,,
485,346.41641920513587,8,0.47555557,195,0.0,2.0080000000000005,0.7746920529909596,,,,
486,201.7515685166287,5,0.3288889,208,0.0,2.0269999999999997,0.7915220988914176,,,,
487,228.0471295540786,5,0.34666666,196,0.0,2.035999999999999,0.7458980297280832,,,,
488,290.220306749859,7,0.45333335,204,0.0,2.0489999999999995,0.79984621667607,,,,
489,159.7586121582135,4,0.26222223,207,0.0,2.051999999999999,0.787665856119103,,,,
490,279.5923088696337,6,0.44444445,200,0.0,2.0699999999999985,0.7696594086910745,,,,
491,318.27061026808053,7,0.47555557,202,0.0,2.062,0.7728393154613018,,,,
492,304.2275420294906,7,0.41777778,200,0.0,2.028,0.7588038647006154,,,,
493,270.1079227760518,6,0.44,207,0.0,2.0679999999999996,0.8000318149298902,,,,
494,272.13202032908134,6,0.41333333,203,0.0,2.075,0.7751719780612462,,,,
495,350.7294253969822,8,0.50222224,205,0.0,2.037,0.8271316402011977,,,,
496,231.74298886831392,5,0.4,211,0.0,2.05,0.8395607421124065,,,,
497,130.21435617296686,3,0.28,208,0.0,2.009000000000001,0.7781362551355452,,,,
498,284.1124024146583,7,0.46666667,229,0.0,2.1049999999999986,0.8440531723560988,,,,
499,207.6848568237902,3,0.44444445,203,0.0,2.0080000000000013,0.7829028784139783,,,,
500,363.6579195942683,8,0.5777778,203,0.0,2.0309999999999997,0.7629120270487779,,,,
501,348.86992681920674,8,0.48,195,0.0,2.03,0.7623515453862283,,,,
502,388.2765934056241,10,0.48,192,0.0,2.0149999999999997,0.7292937729583769,,,,
503,247.50915066751006,5,0.4488889,213,0.0,2.068000000000001,0.7987232888326669,,,,
504,241.0177196949462,6,0.33333334,207,0.0,2.1019999999999985,0.8384986870035751,,,,
505,262.375383329981,5,0.5733333,201,0.0,2.020000000000001,0.7725477780012535,,,,
506,381.3160036073366,9,0.5377778,203,0.0,2.0469999999999993,0.8082397595108993,,,,
507,329.4963361319677,7,0.49333334,195,0.0,2.013,0.7734442578688183,,,,
508,343.77179589973093,9,0.45777777,203,0.0,2.0239999999999996,0.8026002733512593,,,,
509,151.74360754354552,3,0.2888889,204,0.0,2.053999999999999,0.7958394970969611,,,,
510,193.06192256453858,6,0.35555556,221,0.0,2.1449999999999982,0.8267251623641018,,,,
511,162.05599146415918,4,0.26222223,206,0.0,2.0089999999999995,0.7865605690560421,,,,
512,212.48632716291388,6,0.30666667,199,0.0,2.0399999999999996,0.7774981891390741,917.9327933966517,0.037725064098850236,1831.673812866211,2.058161899447441
513,212.98087675917498,6,0.37333333,211,0.0,2.069999999999999,0.8906082160550048,,,,
514,118.1360244348931,3,0.32,226,0.0,2.0750000000000006,0.8536250376737999,,,,
515,260.53903122653026,8,0.4,220,0.0,2.0919999999999996,0.8761712515646477,,,,
516,214.45482073889931,7,0.38666666,213,0.0,2.1169999999999973,0.8271452840733872,,,,
517,146.85154226535008,4,0.37777779,224,0.0,2.0829999999999997,0.847417182309984,,,,
518,217.5457802332937,6,0.38666666,200,0.0,2.0149999999999997,0.8034013177804121,,,,
519,280.05361997423876,8,0.37333333,202,0.0,2.055999999999999,0.8147720017174033,,,,
520,223.7451931851278,6,0.4,221,0.0,2.1169999999999987,0.8529071209914786,,,,
521,294.9800790498687,7,0.44,204,0.0,2.0279999999999996,0.773541396675415,,,,
522,132.38930407700585,5,0.32444444,218,0.0,2.0330000000000013,0.8617530615329428,,,,
523,214.05743187604523,7,0.36,209,0.0,2.062,0.8282778749303131,,,,
524,170.58581196755372,5,0.30666667,214,0.0,2.0100000000000002,0.8565458688297518,,,,
525,152.26936862361984,4,0.25333333,216,0.0,2.012000000000001,0.84374875842534,,,,
526,128.857282269836,3,0.30666667,215,0.0,2.027000000000001,0.7689545153442648,,,,
527,126.38379349686902,5,0.2888889,220,0.0,2.058,0.8749204335420604,,,,
528,156.41681283807264,5,0.24444444,206,0.0,2.0100000000000002,0.8249591441284833,,,,
529,190.5937021997888,5,0.33777776,211,0.0,2.033000000000001,0.7893265200140774,,,,
530,309.74152752385174,7,0.45777777,205,0.0,2.0250000000000004,0.7853648317431973,,,,
531,210.90143387264075,5,0.34666666,210,0.0,2.057,0.7547844084906152,,,,
532,240.07508945967626,7,0.36888888,217,0.0,2.067999999999999,0.8586207026882384,,,,
533,266.3273268348187,6,0.43555555,209,0.0,2.0080000000000013,0.7834315443454116,,,,
534,204.33073314360297,5,0.32444444,202,0.0,2.0080000000000005,0.7573644570931356,,,,
535,290.875526514308,7,0.40888888,205,0.0,2.050999999999999,0.7924048990461325,,,,
536,203.49718497308618,5,0.32,206,0.0,2.035,0.7379210017942388,,,,
537,275.0215295798793,7,0.38666666,202,0.0,2.0449999999999995,0.7753646946747105,,,,
538,65.78018294594263,4,0.21333334,209,0.0,2.036999999999999,0.7996144702704963,,,,
539,150.4583215649751,4,0.3911111,214,0.0,2.0299999999999994,0.7797385623349811,,,,
540,197.23291694589938,6,0.29777777,211,0.0,2.0919999999999987,0.8393522036067033,,,,
541,153.62349413382637,5,0.33333334,216,0.0,2.1009999999999978,0.8244070577448976,,,,
542,221.20807306296365,6,0.30222222,205,0.0,2.0109999999999997,0.8191417958024214,,,,
543,31.817563720142726,3,0.2,217,0.0,2.113999999999997,0.8099224186571453,,,,
544,267.0748389205752,7,0.38222224,204,0.0,2.0069999999999997,0.7837574052949794,1094.6640081573644,0.0376075972238501,2184.0563049316406,2.5982480943202972
545,124.90338054645919,5,0.27555555,223,0.0,2.145999999999998,0.967374630236042,,,,
546,183.22232707907503,5,0.37333333,211,0.0,2.0239999999999996,0.8868315280616438,,,,
547,45.3636495894994,4,0.20888889,217,0.0,2.033999999999999,0.8554633607000415,,,,
548,120.94262204277396,4,0.22222222,206,0.0,2.0349999999999997,0.8061985304817361,,,,
549,149.95540868510832,5,0.29333332,245,0.0,2.190999999999998,0.8749194209927763,,,,
550,190.24943410616012,7,0.41333333,234,0.0,2.2329999999999983,0.8421177262559937,,,,
551,263.3081299208618,7,0.39555556,205,0.0,2.0519999999999987,0.8920980052758856,,,,
552,191.12873032771782,6,0.27555555,208,0.0,2.1059999999999994,0.8961913114854819,,,,
553,55.30578833668358,3,0.23111111,229,0.0,2.1289999999999996,0.85692077755442,,,,
554,188.6098137270337,5,0.32444444,204,0.0,2.0100000000000002,0.8006524181977498,,,,
555,217.31124812461604,6,0.2888889,196,0.0,2.058999999999999,0.7734367916922622,,,,
556,172.40127827960006,5,0.29333332,210,0.0,2.0639999999999987,0.834848114693322,,,,
557,243.6483072774483,7,0.3422222,205,0.0,2.0069999999999997,0.8144328481700811,,,,
558,115.99737257827698,3,0.2888889,220,0.0,2.045,0.8420951614481872,,,,
559,266.6008054778972,7,0.38222224,213,0.0,2.0509999999999997,0.8017329681401945,,,,
560,40.38350750321365,4,0.21777777,245,0.0,2.2289999999999974,0.8879261664524307,,,,
561,128.8496388566813,3,0.26666668,205,0.0,2.034999999999999,0.8303440762212424,,,,
562,69.75482246792551,3,0.17777778,210,0.0,2.0369999999999995,0.8688518354716327,,,,
563,152.41268633891406,4,0.34666666,232,0.0,2.153999999999999,0.8550209107390565,,,,
564,141.6407171956798,4,0.35555556,217,0.0,2.047,0.7828321869546747,,,,
565,145.30088068710612,5,0.26222223,203,0.0,2.0189999999999992,0.8611412875262564,,,,
566,201.37337856648415,5,0.41777778,222,0.0,2.0820000000000003,0.849668095567715,,,,
567,115.0058882392727,5,0.30666667,232,0.0,2.1249999999999982,0.8892607840484845,,,,
568,298.57923511471193,7,0.52,200,0.0,2.011999999999999,0.7870109923525382,,,,
569,32.260000553759795,4,0.2888889,252,0.0,2.213999999999999,0.883386629749348,,,,
570,65.78891537762563,4,0.25333333,233,0.0,2.1619999999999977,0.8608189748249543,,,,
571,138.40515234611522,4,0.2888889,220,0.0,2.1489999999999974,0.8461098435923148,,,,
572,240.7280654788532,6,0.37777779,209,0.0,2.055999999999999,0.8301289680764494,,,,
573,195.29344270296363,5,0.36444443,213,0.0,2.078999999999999,0.8675838198024266,,,,
574,165.19842756749077,6,0.29333332,207,0.0,2.0139999999999993,0.7931448288339445,,,,
575,209.61594387332636,6,0.33777776,219,0.0,2.145999999999998,0.8849637417782462,,,,
576,309.39823177757137,8,0.45777777,200,0.0,2.0389999999999993,0.7907578814952325,1209.210048904749,0.04084005031211782,2413.461410522461,2.4385035932064056
577,83.15467703932597,5,0.28,224,0.0,2.064999999999999,0.8396881973782633,,,,
578,167.0806835816939,6,0.2711111,232,0.0,2.2159999999999975,0.8454744278870715,,,,
579,387.91768872627847,9,0.52,202,0.0,2.0540000000000007,0.7514874182481024,,,,
580,349.3228384877951,7,0.5422222,206,0.0,2.0709999999999993,0.7947707674803325,,,,
581,246.6987790637531,5,0.43555555,199,0.0,2.025000000000001,0.7536547290831291,,,,
582,294.40617670403265,7,0.44,200,0.0,2.0279999999999987,0.7655882197311548,,,,
583,230.32086931084655,5,0.36444443,208,0.0,2.0639999999999987,0.7933287126102339,,,,
584,228.89323042899633,5,0.37333333,206,0.0,2.0100000000000007,0.7561046380668965,,,,
585,229.15022521352773,5,0.4,199,0.0,2.021999999999999,0.7728116524314739,,,,
586,263.23644371071424,7,0.3422222,207,0.0,2.032999999999999,0.8140504192857297,,,,
587,229.22823035074074,5,0.40888888,215,0.0,2.0789999999999997,0.847424643283941,,,,
588,218.34286406397806,6,0.38222224,216,0.0,2.1259999999999986,0.8657557290681356,,,,
589,396.6444854767901,9,0.56,200,0.0,2.032,0.803274301547335,,,,
590,132.62380211373969,5,0.2488889,216,0.0,2.083999999999999,0.7999065257506788,,,,
591,268.79756221950066,6,0.44,207,0.0,2.013,0.8027225186999415,,,,
592,126.36674177614447,4,0.24444444,207,0.0,2.017999999999999,0.7867772149237007,,,,
593,382.5787535479994,8,0.58666664,201,0.0,2.0180000000000002,0.8118430968000477,,,,
594,282.13628193801986,7,0.41777778,199,0.0,2.0140000000000002,0.7713145374653538,,,,
595,335.0542154214771,8,0.48,203,0.0,2.0869999999999984,0.7931856385681703,,,,
596,75.39313945711419,3,0.25333333,225,0.0,2.0709999999999997,0.8271773695257146,,,,
597,310.2424872028491,8,0.42222223,214,0.0,2.1529999999999987,0.784927519810044,,,,
598,164.63314935797914,4,0.28,208,0.0,2.0539999999999994,0.7681367094680485,,,,
599,188.38346086877223,5,0.36888888,210,0.0,2.0580000000000003,0.7845959420818586,,,,
600,357.90785379728516,8,0.5422222,207,0.0,2.049999999999999,0.8313964135143145,,,,
601,217.5951443496663,5,0.3288889,194,0.0,2.021000000000001,0.7701637100222457,,,,
602,190.2594932334245,4,0.33777776,204,0.0,2.027000000000001,0.765100451105038,,,,
603,195.4380352043333,5,0.3511111,219,0.0,2.045,0.8099976530444555,,,,
604,257.3690558755549,5,0.41777778,198,0.0,2.045999999999999,0.7485962749629949,,,,
605,212.65699423884843,5,0.3511111,198,0.0,2.0119999999999996,0.7571337174100995,,,,
606,194.6200826739277,5,0.35555556,222,0.0,2.1099999999999985,0.8907411550714848,,,,
607,257.83255997026833,6,0.4488889,203,0.0,2.037,0.8052960019820983,,,,
608,305.70982738223137,8,0.43555555,212,0.0,2.081999999999999,0.8540115078512476,1890.4180671620884,0.14087287073524934,3777.423126220703,1.5656311810016632
609,63.67604612427914,3,0.23555556,217,0.0,2.008,0.8064235917147166,,,,
